sentence;new_sentence
Diecisiete personas con discapacidad del Centro para la Promoción de la Autonomía Personal, que el Imserso tiene en Bergondo, han superado las pruebas de formación y han obtenido una titulación que les permite tripular embarcaciones de hasta 6 metros de eslora con motor adecuado sin límite de potencia.;Diecisiete personas con discapacidad del Centro para la Promoción de la Autonomía Personal, que el Imserso tiene en Bergondo, han superado las pruebas de formación y han obtenido una titulación que les permite gobernar embarcaciones de hasta 6 metros de eslora con motor adecuado sin límite de potencia.
Diecisiete personas con discapacidad del Centro para la Promoción de la Autonomía Personal, que el Imserso tiene en Bergondo, han superado las pruebas de formación y han obtenido una titulación que les permite tripular embarcaciones de hasta 6 metros de eslora con motor adecuado sin límite de potencia.;Diecisiete personas con discapacidad del Centro para la Promoción de la Autonomía Personal, que el Imserso tiene en Bergondo, han superado las pruebas de formación y han obtenido una titulación que les permite guiar embarcaciones de hasta 6 metros de eslora con motor adecuado sin límite de potencia.
Diecisiete personas con discapacidad del Centro para la Promoción de la Autonomía Personal, que el Imserso tiene en Bergondo, han superado las pruebas de formación y han obtenido una titulación que les permite tripular embarcaciones de hasta 6 metros de eslora con motor adecuado sin límite de potencia.;Diecisiete personas con discapacidad del Centro para la Promoción de la Autonomía Personal, que el Imserso tiene en Bergondo, han superado las pruebas de formación y han obtenido una titulación que les permite tripular embarcaciones de hasta 6 metros de largo con motor adecuado sin límite de potencia.
Para la realización de la prueba práctica de navegación, la asociación Sodináutica, aportó una embarcación adaptada que tiene una rampa de acceso móvil que permite acceder fácilmente a personas con movilidad reducida;Para la realización de la prueba práctica de navegación, la asociación Sodináutica, aportó una barco adaptada que tiene una rampa de acceso móvil que permite acceder fácilmente a personas con movilidad reducida
Por otro lado, la consola de mandos era regulable en altura y el asiento se podía retirar, permitiendo el acceso de la persona al puesto de mando directamente con su silla de ruedas y gobernar la embarcación.;Por otro lado, la consola de mandos era regulable en altura y el asiento se podía retirar, permitiendo el acceso de la persona al puesto de mando directamente con su silla de ruedas y gobernar la barco.
Por otro lado, la consola de mandos era regulable en altura y el asiento se podía retirar, permitiendo el acceso de la persona al puesto de mando directamente con su silla de ruedas y gobernar la embarcación.;Por otro lado, la consola de mandos era regulable en altura y el asiento se podía retirar, permitiendo el acceso de la persona al puesto de mando directamente con su silla de ruedas y guiar la embarcación.
"Esta actividad, que tiene carácter inclusivo, persigue dos objetivos principales: promover la igualdad de oportunidades, posibilitando a las personas con discapacidad poder realizar la formación de manera accesible y obtener la licencia de navegación para gobernar embarcaciones de recreo; y, por otro lado, sensibilizar y concienciar a las empresas privadas y a las administraciones públicas sobre la necesidad de que estos servicios sean accesibles para todas las personas";"Esta actividad, que tiene carácter inclusivo, persigue dos objetivos principales: promover la igualdad de oportunidades, posibilitando a las personas con discapacidad poder realizar la formación de manera accesible y obtener la licencia de navegación para gobernar embarcaciones de ocio; y, por otro lado, sensibilizar y concienciar a las empresas privadas y a las administraciones públicas sobre la necesidad de que estos servicios sean accesibles para todas las personas"
Las deficiencias serán más o menos extensas pero, esencialmente, de la función motora y sensitiva, de la función vesical e intestinal, disfunción sexual y todas las alteraciones ortopédicas que puedan desarrollar por la propia deficiencia motora”, explica el doctor Cano.;Las deficiencias serán más o menos extensas pero, esencialmente, de la función motora y sensitiva, de la función vesical e intestinal, disfunción sexual y todas las cambios ortopédicas que puedan desarrollar por la propia deficiencia motora”, explica el doctor Cano.
"El Centro de recuperación de personas con discapacidad física de San Fernando, dependiente del <abbr title=""Instituto de Mayores y Servicios Sociales"">Imserso</abbr>, acogió el 21 de marzo una ponencia del doctor Gonzalo Cano Plasencia, médico rehabilitador del centro, destinada a divulgar entre los propios usuarios las particularidades y los cuidados del «meliomeningocele», una patología “muy frecuente”, que presentan alrededor de un 25 por 100 de ellos.";"El Centro de recuperación de personas con discapacidad física de San Fernando, dependiente del <abbr title=""Instituto de Mayores y Servicios Sociales"">Imserso</abbr>, acogió el 21 de marzo una ponencia del doctor Gonzalo Cano Plasencia, médico rehabilitador del centro, destinada a divulgar entre los propios usuarios las particularidades y los cuidados del «meliomeningocele», una enfermedad “muy frecuente”, que presentan alrededor de un 25 por 100 de ellos."
"El Centro de recuperación de personas con discapacidad física de San Fernando, dependiente del <abbr title=""Instituto de Mayores y Servicios Sociales"">Imserso</abbr>, acogió el 21 de marzo una ponencia del doctor Gonzalo Cano Plasencia, médico rehabilitador del centro, destinada a divulgar entre los propios usuarios las particularidades y los cuidados del «meliomeningocele», una patología “muy frecuente”, que presentan alrededor de un 25 por 100 de ellos.";"El Centro de recuperación de personas con discapacidad física de San Fernando, dependiente del <abbr title=""Instituto de Mayores y Servicios Sociales"">Imserso</abbr>, acogió el 21 de marzo una ponencia del doctor Gonzalo Cano Plasencia, médico rehabilitador del centro, destinada a divulgar entre los propios usuarios las particularidades y los cuidados del «meliomeningocele», una dolencia “muy frecuente”, que presentan alrededor de un 25 por 100 de ellos."
El «mielomeningocele» es una patología que se produce en la vida uterina, es decir, durante el desarrollo del embrión antes del nacimiento y cuyas consecuencias son distintas en función de la altura de la columna en la que se produzca;El «mielomeningocele» es una enfermedad que se produce en la vida uterina, es decir, durante el desarrollo del embrión antes del nacimiento y cuyas consecuencias son distintas en función de la altura de la columna en la que se produzca
El «mielomeningocele» es una patología que se produce en la vida uterina, es decir, durante el desarrollo del embrión antes del nacimiento y cuyas consecuencias son distintas en función de la altura de la columna en la que se produzca;El «mielomeningocele» es una dolencia que se produce en la vida uterina, es decir, durante el desarrollo del embrión antes del nacimiento y cuyas consecuencias son distintas en función de la altura de la columna en la que se produzca
El doctor Cano Plasencia imparte una ponencia sobre el «mielomeningocele» en el CRMF de San Fernando;El doctor Cano Plasencia imparte una charla sobre el «mielomeningocele» en el CRMF de San Fernando
"El Centro de recuperación de personas con discapacidad física de San Fernando, dependiente del <abbr title=""Instituto de Mayores y Servicios Sociales"">Imserso</abbr>, acogió el 21 de marzo una ponencia del doctor Gonzalo Cano Plasencia, médico rehabilitador del centro, destinada a divulgar entre los propios usuarios las particularidades y los cuidados del «meliomeningocele», una patología “muy frecuente”, que presentan alrededor de un 25 por 100 de ellos.";"El Centro de recuperación de personas con discapacidad física de San Fernando, dependiente del <abbr title=""Instituto de Mayores y Servicios Sociales"">Imserso</abbr>, acogió el 21 de marzo una charla del doctor Gonzalo Cano Plasencia, médico rehabilitador del centro, destinada a divulgar entre los propios usuarios las particularidades y los cuidados del «meliomeningocele», una patología “muy frecuente”, que presentan alrededor de un 25 por 100 de ellos."
"El Centro de recuperación de personas con discapacidad física de San Fernando, dependiente del <abbr title=""Instituto de Mayores y Servicios Sociales"">Imserso</abbr>, acogió el 21 de marzo una ponencia del doctor Gonzalo Cano Plasencia, médico rehabilitador del centro, destinada a divulgar entre los propios usuarios las particularidades y los cuidados del «meliomeningocele», una patología “muy frecuente”, que presentan alrededor de un 25 por 100 de ellos.";"El Centro de recuperación de personas con discapacidad física de San Fernando, dependiente del <abbr title=""Instituto de Mayores y Servicios Sociales"">Imserso</abbr>, acogió el 21 de marzo una ponencia del doctor Gonzalo Cano Plasencia, médico rehabilitador del centro, destinada a difundir entre los propios usuarios las particularidades y los cuidados del «meliomeningocele», una patología “muy frecuente”, que presentan alrededor de un 25 por 100 de ellos."
La médula espinal y las meninges (los tejidos que cubren la médula espinal) protruyan (sobresalgan) de la espalda del niño.;La médula espinal y las meninges (los tejidos que cubren la médula espinal) sobresalir (sobresalgan) de la espalda del niño.
En cuanto a las consecuencias del mismo, “son todas las propias de una lesión medular y dependen de la altura en la que se encuentra, columna dorsal, columna lumbar o columna sacra;En cuanto a las consecuencias del mismo, “son todas las propias de una daño medular y dependen de la altura en la que se encuentra, columna dorsal, columna lumbar o columna sacra
Gran parte de la actividad de estos centros se dirigen hacia a la investigación, estudio y conocimiento de los mejores sistemas de atención social y sanitaria de las personas afectadas por las patologías que atiende cada uno de los Centros y a prestar asesoramiento sobre ayudas técnicas más adecuadas para las personas que las necesiten;Gran parte de la actividad de estos centros se dirigen hacia a la investigación, estudio y conocimiento de los mejores sistemas de atención social y sanitaria de las personas afectadas por las dolencias que atiende cada uno de los Centros y a prestar asesoramiento sobre ayudas técnicas más adecuadas para las personas que las necesiten
Gran parte de la actividad de estos centros se dirigen hacia a la investigación, estudio y conocimiento de los mejores sistemas de atención social y sanitaria de las personas afectadas por las patologías que atiende cada uno de los Centros y a prestar asesoramiento sobre ayudas técnicas más adecuadas para las personas que las necesiten;Gran parte de la actividad de estos centros se dirigen hacia a la investigación, estudio y conocimiento de los mejores sistemas de atención social y sanitaria de las personas afectadas por las enfermedades que atiende cada uno de los Centros y a prestar asesoramiento sobre ayudas técnicas más adecuadas para las personas que las necesiten
El documento «Investigación aplicada e I+D+i desarrollada por los Centros de Referencia Estatal del Imserso»  en 2016, resume los principales estudios, programas e investigaciones más relevantes, en los campos de actuación de cada centro, tanto los que se han realizado ejecutado exclusivamente con medios propios, como lo que han desarrollado en el marco de la colaboración con otras entidades públicas y privadas.;El documento «Investigación aplicada e I+D+i desarrollada por los Centros de Referencia Estatal del Imserso»  en 2016, resume los principales estudios, programas e investigaciones más importantes, en los campos de actuación de cada centro, tanto los que se han realizado ejecutado exclusivamente con medios propios, como lo que han desarrollado en el marco de la colaboración con otras entidades públicas y privadas.
El pasado año 2016, estos centros han continuado realizando múltiples actividades, estudios e investigaciones, aquí se informa y describen algunas de las principales;El pasado año 2016, estos centros han continuado realizando muchas actividades, estudios e investigaciones, aquí se informa y describen algunas de las principales
Entre las tareas que estos centros tienen encomendadas, también encontramos el diseño, puesta en marcha y evaluación de nuevos modelos de atención sociosanitaria y de ayudas técnicas, basados en los principios de calidad, que sirven de apoyo e impulso a otras instituciones y profesionales para mejorar la calidad de vida de estas personas y de sus cuidadores y su plena integración.;Entre las tareas que estos centros tienen confiadas, también encontramos el diseño, puesta en marcha y evaluación de nuevos modelos de atención sociosanitaria y de ayudas técnicas, basados en los principios de calidad, que sirven de apoyo e impulso a otras instituciones y profesionales para mejorar la calidad de vida de estas personas y de sus cuidadores y su plena integración.
Entre las tareas que estos centros tienen encomendadas, también encontramos el diseño, puesta en marcha y evaluación de nuevos modelos de atención sociosanitaria y de ayudas técnicas, basados en los principios de calidad, que sirven de apoyo e impulso a otras instituciones y profesionales para mejorar la calidad de vida de estas personas y de sus cuidadores y su plena integración.;Entre las tareas que estos centros tienen adjudicadas, también encontramos el diseño, puesta en marcha y evaluación de nuevos modelos de atención sociosanitaria y de ayudas técnicas, basados en los principios de calidad, que sirven de apoyo e impulso a otras instituciones y profesionales para mejorar la calidad de vida de estas personas y de sus cuidadores y su plena integración.
"Esta decisión, en todo caso, podría poner en cuestión la utilidad de los acuerdos que allí se adopten para encontrar soluciones para la población, en general; y para las personas mayores y en situación de dependencia, en concreto.";"Esta decisión, en todo caso, podría poner en cuestión la utilidad de los acuerdos que allí se tomen para encontrar soluciones para la población, en general; y para las personas mayores y en situación de dependencia, en concreto."
"Esta decisión, en todo caso, podría poner en cuestión la utilidad de los acuerdos que allí se adopten para encontrar soluciones para la población, en general; y para las personas mayores y en situación de dependencia, en concreto.";"Esta decisión, en todo caso, podría poner en cuestión la utilidad de los acuerdos que allí se acuerden para encontrar soluciones para la población, en general; y para las personas mayores y en situación de dependencia, en concreto."
Porque tiene la experiencia y la sabiduría de quienes han sido y son “la primera línea de la primera línea” de la lucha contra el coronavirus;Porque tiene la experiencia y la conocimiento de quienes han sido y son “la primera línea de la primera línea” de la lucha contra el coronavirus
Porque tiene la experiencia y la sabiduría de quienes han sido y son “la primera línea de la primera línea” de la lucha contra el coronavirus;Porque tiene la experiencia y la experiencia de quienes han sido y son “la primera línea de la primera línea” de la lucha contra el coronavirus
Según esta Federación, sin ánimo de lucro, Lares debe tener voz en la Comisión Parlamentaria para que las carencias del Sistema Público de Salud no arrollen, nunca más, -como ha sucedido-, la labor de los Centros Sociales, perjudicando a los residentes y trabajadores;Según esta Federación, sin ánimo de lucro, Lares debe tener voz en la Comisión Parlamentaria para que las deficiencias del Sistema Público de Salud no arrollen, nunca más, -como ha sucedido-, la labor de los Centros Sociales, perjudicando a los residentes y trabajadores
La Federación Lares, sin ánimo de lucro, va a aportar todo el talento del que dispone para reflexionar sobre lo que ha sucedido, para hacer un diagnóstico serio y riguroso y para planificar soluciones de futuro inmediato.;La Federación Lares, sin ánimo de lucro, va a aportar todo el talento del que dispone para reflexionar sobre lo que ha sucedido, para hacer un valoración serio y riguroso y para planificar soluciones de futuro inmediato.
La Federación Lares, sin ánimo de lucro, va a aportar todo el talento del que dispone para reflexionar sobre lo que ha sucedido, para hacer un diagnóstico serio y riguroso y para planificar soluciones de futuro inmediato.;La Federación Lares, sin ánimo de lucro, va a aportar todo el talento del que dispone para reflexionar sobre lo que ha sucedido, para hacer un evaluación serio y riguroso y para planificar soluciones de futuro inmediato.
No se pueden tomar decisiones que afectan a un sector, por un grupo de “teóricos expertos”, sin escuchar a los verdaderos expertos de ese sector.;No se pueden tomar decisiones que afectan a un grupo, por un grupo de “teóricos expertos”, sin escuchar a los verdaderos expertos de ese grupo.
Lares, Federación sin ánimo de lucro, que engloba a 1.000 residencias de mayores por toda España, muestra su perplejidad por no haber sido invitada a los debates sobre la Reconstrucción Económica y Social que se están desarrollando en Comisión en el Congresos de los Diputados.;Lares, Federación sin ánimo de ganancia, que engloba a 1.000 residencias de mayores por toda España, muestra su perplejidad por no haber sido invitada a los debates sobre la Reconstrucción Económica y Social que se están desarrollando en Comisión en el Congresos de los Diputados.
Lares, Federación sin ánimo de lucro, que engloba a 1.000 residencias de mayores por toda España, muestra su perplejidad por no haber sido invitada a los debates sobre la Reconstrucción Económica y Social que se están desarrollando en Comisión en el Congresos de los Diputados.;Lares, Federación sin ánimo de beneficio, que engloba a 1.000 residencias de mayores por toda España, muestra su perplejidad por no haber sido invitada a los debates sobre la Reconstrucción Económica y Social que se están desarrollando en Comisión en el Congresos de los Diputados.
Según esta Federación, sin ánimo de lucro, Lares debe tener voz en la Comisión Parlamentaria para que las carencias del Sistema Público de Salud no arrollen, nunca más, -como ha sucedido-, la labor de los Centros Sociales, perjudicando a los residentes y trabajadores;Según esta Federación, sin ánimo de beneficio, Lares debe tener voz en la Comisión Parlamentaria para que las carencias del Sistema Público de Salud no arrollen, nunca más, -como ha sucedido-, la labor de los Centros Sociales, perjudicando a los residentes y trabajadores
Según esta Federación, sin ánimo de lucro, Lares debe tener voz en la Comisión Parlamentaria para que las carencias del Sistema Público de Salud no arrollen, nunca más, -como ha sucedido-, la labor de los Centros Sociales, perjudicando a los residentes y trabajadores;Según esta Federación, sin ánimo de ganancia, Lares debe tener voz en la Comisión Parlamentaria para que las carencias del Sistema Público de Salud no arrollen, nunca más, -como ha sucedido-, la labor de los Centros Sociales, perjudicando a los residentes y trabajadores
La Federación Lares, sin ánimo de lucro, va a aportar todo el talento del que dispone para reflexionar sobre lo que ha sucedido, para hacer un diagnóstico serio y riguroso y para planificar soluciones de futuro inmediato.;La Federación Lares, sin ánimo de beneficio, va a aportar todo el talento del que dispone para reflexionar sobre lo que ha sucedido, para hacer un diagnóstico serio y riguroso y para planificar soluciones de futuro inmediato.
La Federación Lares, sin ánimo de lucro, va a aportar todo el talento del que dispone para reflexionar sobre lo que ha sucedido, para hacer un diagnóstico serio y riguroso y para planificar soluciones de futuro inmediato.;La Federación Lares, sin ánimo de ganancia, va a aportar todo el talento del que dispone para reflexionar sobre lo que ha sucedido, para hacer un diagnóstico serio y riguroso y para planificar soluciones de futuro inmediato.
Formar parte o ser invitados a cualquier otra Comisión que se pueda crear, y que afecte a las personas atendidas por la Federación Lares, sin ánimo de lucro;Formar parte o ser invitados a cualquier otra Comisión que se pueda crear, y que afecte a las personas atendidas por la Federación Lares, sin ánimo de ganancia
Formar parte o ser invitados a cualquier otra Comisión que se pueda crear, y que afecte a las personas atendidas por la Federación Lares, sin ánimo de lucro;Formar parte o ser invitados a cualquier otra Comisión que se pueda crear, y que afecte a las personas atendidas por la Federación Lares, sin ánimo de beneficio
Porque no se puede admitir por más tiempo que la burocracia o el estrés del sistema administrativo público de admisión de nuevos usuarios de los servicios, no resuelva la legítima necesidad de las personas mayores y en situación de dependencia de ser atendidas;Porque no se puede admitir por más tiempo que la burocracia o el estrés del sistema administrativo público de admisión de nuevos usuarios de los servicios, no resuelva la propia necesidad de las personas mayores y en situación de dependencia de ser atendidas
Lares, Federación sin ánimo de lucro, que engloba a 1.000 residencias de mayores por toda España, muestra su perplejidad por no haber sido invitada a los debates sobre la Reconstrucción Económica y Social que se están desarrollando en Comisión en el Congresos de los Diputados.;Lares, Federación sin ánimo de lucro, que abarca a 1.000 residencias de mayores por toda España, muestra su perplejidad por no haber sido invitada a los debates sobre la Reconstrucción Económica y Social que se están desarrollando en Comisión en el Congresos de los Diputados.
Lares, Federación sin ánimo de lucro, que engloba a 1.000 residencias de mayores por toda España, muestra su perplejidad por no haber sido invitada a los debates sobre la Reconstrucción Económica y Social que se están desarrollando en Comisión en el Congresos de los Diputados.;Lares, Federación sin ánimo de lucro, que engloba a 1.000 residencias de mayores por toda España, muestra su asombro por no haber sido invitada a los debates sobre la Reconstrucción Económica y Social que se están desarrollando en Comisión en el Congresos de los Diputados.
Una Comisión de Reconstrucción, que pretenda tratar este asunto con rigurosidad, jamás, puede olvidar la presencia y voz de quien, especialmente, representa a los mayores, el grupo de población más castigado por la terrible pandemia.;Una Comisión de Reconstrucción, que pretenda tratar este asunto con rigurosidad, jamás, puede olvidar la presencia y voz de quien, especialmente, representa a los mayores, el grupo de población más castigado por la terrible epidemia.
Una Comisión de Reconstrucción, que pretenda tratar este asunto con rigurosidad, jamás, puede olvidar la presencia y voz de quien, especialmente, representa a los mayores, el grupo de población más castigado por la terrible pandemia.;Una Comisión de Reconstrucción, que pretenda tratar este asunto con rigor, jamás, puede olvidar la presencia y voz de quien, especialmente, representa a los mayores, el grupo de población más castigado por la terrible pandemia.
Una Comisión de Reconstrucción, que pretenda tratar este asunto con rigurosidad, jamás, puede olvidar la presencia y voz de quien, especialmente, representa a los mayores, el grupo de población más castigado por la terrible pandemia.;Una Comisión de Reconstrucción, que pretenda tratar este asunto con disciplina, jamás, puede olvidar la presencia y voz de quien, especialmente, representa a los mayores, el grupo de población más castigado por la terrible pandemia.
"Esta decisión, en todo caso, podría poner en cuestión la utilidad de los acuerdos que allí se adopten para encontrar soluciones para la población, en general; y para las personas mayores y en situación de dependencia, en concreto.";"Esta decisión, en todo caso, podría poner en duda la utilidad de los acuerdos que allí se adopten para encontrar soluciones para la población, en general; y para las personas mayores y en situación de dependencia, en concreto."
Lares exige decisiones reales y medidas concretas, y quiere facilitar esa labor, a través de este documento, sin perjuicio de poder hacerlo presencialmente en la Comisión Parlamentaria.;Lares exige decisiones reales y medidas concretas, y quiere facilitar esa labor, a través de este documento, sin inconveniente de poder hacerlo presencialmente en la Comisión Parlamentaria.
Porque no se puede, y no se deben tomar decisiones de teórica reactivación económica sin valorar, desde dentro de las Residencias de personas mayores y en situación de dependencia, los posibles riesgos que eso pueda ocasionar a los residentes y profesionales;Porque no se puede, y no se deben tomar decisiones de teórica reactivación económica sin valorar, desde dentro de las Residencias de personas mayores y en situación de dependencia, los posibles riesgos que eso pueda suponer a los residentes y profesionales
Porque no se puede, y no se deben tomar decisiones de teórica reactivación económica sin valorar, desde dentro de las Residencias de personas mayores y en situación de dependencia, los posibles riesgos que eso pueda ocasionar a los residentes y profesionales;Porque no se puede, y no se deben tomar decisiones de teórica reactivación económica sin valorar, desde dentro de las Residencias de personas mayores y en situación de dependencia, los posibles riesgos que eso pueda crear a los residentes y profesionales
Porque no se puede admitir por más tiempo que la burocracia o el estrés del sistema administrativo público de admisión de nuevos usuarios de los servicios, no resuelva la legítima necesidad de las personas mayores y en situación de dependencia de ser atendidas;Porque no se puede admitir por más tiempo que la papeleo o el estrés del sistema administrativo público de admisión de nuevos usuarios de los servicios, no resuelva la legítima necesidad de las personas mayores y en situación de dependencia de ser atendidas
Porque no se puede admitir por más tiempo que la burocracia o el estrés del sistema administrativo público de admisión de nuevos usuarios de los servicios, no resuelva la legítima necesidad de las personas mayores y en situación de dependencia de ser atendidas;Porque no se puede admitir por más tiempo que la burocracia o el estrés del sistema administrativo público de aceptación de nuevos usuarios de los servicios, no resuelva la legítima necesidad de las personas mayores y en situación de dependencia de ser atendidas
Porque no se puede admitir por más tiempo que la burocracia o el estrés del sistema administrativo público de admisión de nuevos usuarios de los servicios, no resuelva la legítima necesidad de las personas mayores y en situación de dependencia de ser atendidas;Porque no se puede admitir por más tiempo que la burocracia o el estrés del sistema administrativo público de ingreso de nuevos usuarios de los servicios, no resuelva la legítima necesidad de las personas mayores y en situación de dependencia de ser atendidas
Y para eso, es fundamental que haya un protocolo urgente y excepcional, de acuerdo con las entidades, que facilite el acceso a los centros y el bienestar de la persona, por encima de todo.;Y para eso, es fundamental que haya un guía urgente y excepcional, de acuerdo con las entidades, que facilite el acceso a los centros y el bienestar de la persona, por encima de todo.
Y para eso, es fundamental que haya un protocolo urgente y excepcional, de acuerdo con las entidades, que facilite el acceso a los centros y el bienestar de la persona, por encima de todo.;Y para eso, es fundamental que haya un manual urgente y excepcional, de acuerdo con las entidades, que facilite el acceso a los centros y el bienestar de la persona, por encima de todo.
La Federación Lares, sin ánimo de lucro, va a aportar todo el talento del que dispone para reflexionar sobre lo que ha sucedido, para hacer un diagnóstico serio y riguroso y para planificar soluciones de futuro inmediato.;La Federación Lares, sin ánimo de lucro, va a aportar todo el talento del que dispone para reflexionar sobre lo que ha sucedido, para hacer un diagnóstico serio y preciso y para planificar soluciones de futuro inmediato.
La Federación Lares, sin ánimo de lucro, va a aportar todo el talento del que dispone para reflexionar sobre lo que ha sucedido, para hacer un diagnóstico serio y riguroso y para planificar soluciones de futuro inmediato.;La Federación Lares, sin ánimo de lucro, va a aportar todo el talento del que dispone para reflexionar sobre lo que ha sucedido, para hacer un diagnóstico serio y detallado y para planificar soluciones de futuro inmediato.
Tener interlocución directa con el Gobierno de España, con los Ministerios correspondientes, o entidades que, por delegación, sean responsables de tomar las decisiones que afecten a las personas, objeto de nuestro cuidado, con pasión y compasión.;Tener diálogo directa con el Gobierno de España, con los Ministerios correspondientes, o entidades que, por delegación, sean responsables de tomar las decisiones que afecten a las personas, objeto de nuestro cuidado, con pasión y compasión.
Tener interlocución directa con el Gobierno de España, con los Ministerios correspondientes, o entidades que, por delegación, sean responsables de tomar las decisiones que afecten a las personas, objeto de nuestro cuidado, con pasión y compasión.;Tener comunicación directa con el Gobierno de España, con los Ministerios correspondientes, o entidades que, por delegación, sean responsables de tomar las decisiones que afecten a las personas, objeto de nuestro cuidado, con pasión y compasión.
Bajo el título Cronicidad y personas mayores en tiempos de Covid-19, los expertos reunidos han analizado la situación que han vivido las personas mayores y qué cambios deben producirse para garantizar la adecuada atención a las personas con pluripatologías, desde una perspectiva biopsicosocial y teniendo en cuenta el alto impacto que ha tenido esta crisis sanitaria en este perfil concreto de pacientes.;Bajo el título Cronicidad y personas mayores en tiempos de Covid-19, los expertos reunidos han analizado la situación que han vivido las personas mayores y qué cambios deben producirse para garantizar la adecuada atención a las personas con pluripatologías, desde una punto de vista biopsicosocial y teniendo en cuenta el alto impacto que ha tenido esta crisis sanitaria en este perfil concreto de pacientes.
“Debemos priorizar la protección a los mayores en la Comisión de Reconstrucción Social y Económica y repensar el modelo de atención sanitaria que se les presta”;“Debemos priorizar la protección a los mayores en la Comisión de Reconstrucción Social y Económica y repensar el modelo de atención sanitaria que se les proporciona”
“Debemos priorizar la protección a los mayores en la Comisión de Reconstrucción Social y Económica y repensar el modelo de atención sanitaria que se les presta”;“Debemos priorizar la protección a los mayores en la Comisión de Reconstrucción Social y Económica y repensar el modelo de atención sanitaria que se les dar”
“Las personas mayores y con enfermedades crónicas son las más vulnerables ante la pandemia, tanto por su vulnerabilidad ante la Covid-19, como por las consecuencias de la misma y el déficit de la atención sanitaria;“Las personas mayores y con enfermedades crónicas son las más débiles ante la pandemia, tanto por su vulnerabilidad ante la Covid-19, como por las consecuencias de la misma y el déficit de la atención sanitaria
“Las personas mayores y con enfermedades crónicas son las más vulnerables ante la pandemia, tanto por su vulnerabilidad ante la Covid-19, como por las consecuencias de la misma y el déficit de la atención sanitaria;“Las personas mayores y con enfermedades crónicas son las más frágiles ante la pandemia, tanto por su vulnerabilidad ante la Covid-19, como por las consecuencias de la misma y el déficit de la atención sanitaria
Este envejecimiento poblacional está comportando un importante y progresivo aumento de la morbilidad asociada a procesos crónicos y degenerativos, frecuentemente incapacitantes, que hace que las personas mayores presenten problemas de salud diferentes de los de los adultos jóvenes, problemas que a su vez les hacen más vulnerables al Covid-19.;Este envejecimiento poblacional está comportando un importante y progresivo aumento de la morbilidad asociada a procesos crónicos y degenerativos, frecuentemente incapacitantes, que hace que las personas mayores presenten problemas de salud diferentes de los de los adultos jóvenes, problemas que a su vez les hacen más frágiles al Covid-19.
Este envejecimiento poblacional está comportando un importante y progresivo aumento de la morbilidad asociada a procesos crónicos y degenerativos, frecuentemente incapacitantes, que hace que las personas mayores presenten problemas de salud diferentes de los de los adultos jóvenes, problemas que a su vez les hacen más vulnerables al Covid-19.;Este envejecimiento poblacional está comportando un importante y progresivo aumento de la morbilidad asociada a procesos crónicos y degenerativos, frecuentemente incapacitantes, que hace que las personas mayores presenten problemas de salud diferentes de los de los adultos jóvenes, problemas que a su vez les hacen más débiles al Covid-19.
“se han creado diversos grupos de trabajo y sin embargo los protocolos que se hacían para unas comunidades no eran útiles para otras, nos hemos encontrado con un sistema nacional muy fragmentado y variable”;“se han creado diversos grupos de trabajo y sin embargo los guías que se hacían para unas comunidades no eran útiles para otras, nos hemos encontrado con un sistema nacional muy fragmentado y variable”
“nos preocupa especialmente las personas mayores que viven solas y por ello estamos realizando un estudio para medir el impacto que está teniendo la pandemia, y entre otros factores, analizamos el impacto psicológico”;“nos preocupa especialmente las personas mayores que viven solas y por ello estamos realizando un estudio para medir el impacto que está teniendo la pandemia, y entre otros elementos, analizamos el impacto psicológico”
En relación a esto, el presidente del Consejo General de Enfermería, Florentino Pérez, explicó cómo desde su ámbito se ha hecho un seguimiento de los pacientes mayores con patologías que estaban confinados en casa: “tuvimos contacto con ellos por vía telefónica”;En relación a esto, el presidente del Consejo General de Enfermería, Florentino Pérez, explicó cómo desde su ámbito se ha hecho un seguimiento de los pacientes mayores con enfermedades  que estaban confinados en casa: “tuvimos contacto con ellos por vía telefónica”
En relación a esto, el presidente del Consejo General de Enfermería, Florentino Pérez, explicó cómo desde su ámbito se ha hecho un seguimiento de los pacientes mayores con patologías que estaban confinados en casa: “tuvimos contacto con ellos por vía telefónica”;En relación a esto, el presidente del Consejo General de Enfermería, Florentino Pérez, explicó cómo desde su ámbito se ha hecho un seguimiento de los pacientes mayores con dolencias que estaban confinados en casa: “tuvimos contacto con ellos por vía telefónica”
“trabajar en afrontar de manera más óptima el tratamiento de las enfermedades crónicas”;“trabajar en afrontar de manera más adecuada el tratamiento de las enfermedades crónicas”
“hemos trabajado con una gran capacidad de cohesión y de manera intensa”;“hemos trabajado con una gran capacidad de unión y de manera intensa”
“Debemos seguir fomentando la coordinación y capacidad de cohesión, la flexibilidad de las consultas, la capacidad de liderazgo y potenciando los modelos de atención comunitaria, debemos trabajar mano a mano con equipos de salud pública”;“Debemos seguir fomentando la coordinación y capacidad de unión, la flexibilidad de las consultas, la capacidad de liderazgo y potenciando los modelos de atención comunitaria, debemos trabajar mano a mano con equipos de salud pública”
